author,viewcount,num,av,max_viewcount,fans
319727104,559304,16,51089918,123170,
298990914,558229,19,39065088,152468,
260144222,557844,13,39784298,314400,
122633355,557429,1,40252689,557429,
297509470,557371,5,43100723,293398,
19296910,556648,33,39395347,171825,
20438706,556566,1,51839805,556566,
25104014,556346,14,48302725,95397,
228376273,556135,16,36738832,249017,
304820219,555006,22,36804929,154162,
357511285,554248,2,38472121,469719,
359337081,551482,11,39113694,376536,
23382856,551459,80,46857192,171882,
357946581,550674,58,36503606,265897,
310032447,550560,3,46071368,534343,
344996383,550143,15,39747129,144264,
359999771,549509,37,36507221,193989,
2902247,547191,3,49594410,542539,
26212774,547097,1,43531543,547097,
22878215,545295,51,39385647,223148,
398514244,544158,14,43173137,91387,
257577609,543794,4,45789116,475493,
259819758,541408,3,38785975,371111,
11932560,539356,17,42820505,134495,
419339946,539166,38,51429592,390372,
381690153,539127,40,37188138,95965,
10219865,538913,50,37339661,282616,
88671232,538778,24,38189520,180473,
351900292,538420,5,37312016,449327,
14624489,537640,1,37473790,537640,
13948197,537046,13,37824268,237950,
5178793,535994,5,41197827,204385,
386468146,535862,17,35890496,263484,
420435638,535376,2,51598225,345107,
358634284,535344,7,35272052,219755,
8466781,533615,4,39593671,515446,
112424068,533592,107,38835000,165032,
39340915,533102,2,45141310,272029,
401368725,532016,69,44459334,224453,
5298203,531238,49,36648035,61126,
386228401,530932,7,49803262,470810,
402233180,529415,24,48825651,232237,
320839536,529045,12,48625207,317997,
389957628,528250,3,38700976,500881,
77313241,528180,5,51807356,360474,
142778569,527707,22,47961873,116714,
226716378,527229,40,42101870,78699,
9498859,527024,1,37848008,527024,
382285254,525547,156,37139931,85726,
80467730,525144,8,42652517,399688,
98978809,525005,2,37652903,461005,
335825777,524921,1,41254164,524921,
11587665,524869,86,38733434,325843,
173664106,524868,3,37430170,491087,
6794174,524087,7,41762144,187618,
387015021,523988,9,36559728,259149,
177776408,523412,9,45028557,372294,
36958669,523390,1,39556459,523390,
31976870,522976,27,41145820,197144,
356374223,522959,3,37058009,248686,
50441655,522911,16,42358344,293697,
356533464,520366,4,43945651,480170,
381286196,519457,4,46682889,320989,
8729476,519258,1,36263826,519258,
609861,519255,117,49811731,113870,
389253018,519185,1,38967425,519185,
64151081,519150,49,42500179,167100,
405353724,518833,47,49305776,205970,
379372857,518601,23,39595227,294693,
4981142,517991,32,39594201,106155,
8739849,517913,240,45263966,17879,
384321593,517445,11,47653583,164704,
392859240,516447,24,39052345,139177,
361149671,516421,11,44563896,373078,
398240341,515502,56,43614335,118907,
259787831,515339,5,44725072,287659,
17250084,515189,3,44125502,456420,
28132575,514487,87,41889654,92994,
21831067,514356,14,40398911,118237,
14451734,512780,2,35387106,509614,
149033746,512650,29,45456897,227669,
43268713,512167,15,35416280,242782,
335076894,511950,16,49089506,272147,
113369472,511690,123,36067297,276092,
368224578,509634,349,44646950,166648,
72786199,509059,33,35907109,118877,
18395968,508346,6,35332123,438478,
148289995,507562,6,35950281,493688,
233553650,506919,10,50625105,227801,
347182856,506250,35,36599197,94320,
12413911,505445,3,39836559,277852,
408292760,505264,99,49298681,73278,
33193789,504117,49,38369113,39984,
372744825,503195,9,47100854,347934,
13614432,501484,27,35688688,176913,
382899531,500621,11,36321874,241689,
327718597,499517,7,36743194,468493,
317640155,498900,19,46380747,119812,
7825426,498848,9,45340875,309590,
38654229,498779,67,37380229,165395,
412512879,498574,3,48890606,496403,
281603242,498553,49,36802992,270733,
87080827,497812,65,39102710,23201,
391604692,497463,8,39918674,385836,
86679100,497383,13,35513397,295626,
30559004,497159,3,41232882,307936,
107369386,496186,18,36282152,141754,
262936699,495688,21,46634888,209795,
50045570,495632,5,43273323,424039,
3005615,495321,21,38353995,222166,
311429128,495010,96,51741317,38254,
105028298,494462,14,36549433,470237,
7720540,493161,13,43490886,245996,
81968260,493085,22,36157510,160727,
67596249,492948,3,37409439,485847,
21454328,492472,10,38090245,196102,
103145522,491998,12,38905682,104527,
13907464,491332,4,37463796,452998,
51527767,491078,2,36313969,283612,
26490952,490577,21,49597587,155190,
161842207,490540,53,39991823,162427,
15108918,490145,36,37330856,49887,
356635802,489950,7,37152346,462636,
396179615,488758,14,48254395,101572,
1801620,488651,148,39764505,24065,
351822409,488500,71,35482447,102634,
18418749,486511,5,47466478,245202,
103384117,486021,53,48315033,229936,
26261506,485357,9,45950232,229037,
30688137,485253,37,36790085,53667,
22460916,485116,5,44030132,464193,
211156679,485108,17,41243315,132202,
336224379,484490,129,38695212,50785,
64526890,484430,4,36967873,400436,
242510503,483882,11,51617161,287432,
7439914,482488,43,49045280,103653,
47364749,482428,7,37320840,360878,
389869472,482247,260,40519252,136606,
333122134,482219,27,48611584,35927,
412662985,482208,2,49352806,482103,
9094378,482158,11,47793820,165880,
351207704,481884,13,39819450,429062,
22573477,481398,88,44730058,194113,
277898623,480797,34,50115781,271192,
90987167,480607,62,49856248,111841,
50473729,479594,24,43948731,212725,
386255121,479553,9,36318299,459131,
6001588,479355,23,42201881,280961,
381237605,478347,1,44767339,478347,
76400282,478317,1,42886351,478317,
327771779,477614,24,35462542,82203,
244113822,477449,1,50610261,477449,
18349633,477314,11,37988008,244549,
250837851,477032,3,43408351,463702,
24140344,476834,1,37753298,476834,
392709881,476795,104,43723304,173190,
367534682,476413,601,37798802,35179,
13557381,475948,7,50775170,174429,
30301247,474998,25,44660045,241931,
389868809,474777,212,40309074,167186,
51990738,474562,13,43369898,438790,
16890349,474119,4,40973044,394091,
19400051,473719,51,39004902,192801,
399287502,473270,103,42642196,54395,
1941394,472946,1,41768291,472946,
161799263,472876,4,47428170,311050,
4280794,472672,1,43956515,472672,
17454749,472543,278,50891275,11916,
110157396,471835,1,42715087,471835,
381155482,471616,16,50811328,216168,
40919323,471265,8,43701113,162577,
387842863,470575,3,48621028,271210,
124706952,470031,47,40599671,351123,
12998197,468069,2,43463447,430646,
43128820,468062,15,36050299,222485,
322763516,467984,53,38304094,86890,
386081803,467878,37,37944520,377508,
392528008,467695,78,50765980,154045,
108106710,467475,27,40201706,128738,
382872798,467114,23,46427782,364746,
302944688,466958,23,49607858,127905,
373996175,466906,13,51419319,165552,
354185689,466795,28,48971156,297018,
169206240,466298,1,35495191,466298,
92447491,465791,20,50853031,152364,
184890476,465071,37,39319514,184415,
421274296,463175,16,51825178,192295,
22152798,462291,4,51042433,345031,
339172283,460936,10,35824101,247047,
393445917,460870,41,48096901,101833,
391187535,460271,44,45993705,359463,
395646753,459701,14,41385150,169241,
229024405,459571,1,36671582,459571,
4636507,458923,53,40184854,83724,
50152653,458877,9,45878852,112358,
253461096,458840,8,40438787,228080,
67290640,458393,41,48702620,35082,
11474382,458155,4,42430946,386715,
278792967,457760,5,46650010,289953,
11478277,457655,48,51933897,59585,
203429964,457155,29,38608268,180487,
163973202,457003,6,40778189,184167,
18551702,456273,24,45106298,174468,
395871648,455481,5,42521164,388601,
16267559,455107,1,37498091,455107,
351181207,454336,3,49951859,452400,
10486728,453599,1,42334204,453599,
98996873,452715,19,43749255,133319,
237031746,452603,25,39850407,309164,
214228479,451938,26,40427911,326206,
7302260,450777,14,37146747,223198,
52075773,450432,1,49538078,450432,
395149905,450350,131,41828202,188572,
322032202,449348,3,42942302,274063,
21512667,448937,2,38520622,442239,
382774896,448650,6,36777711,187888,
28562508,448408,6,39883323,435707,
335318981,447740,211,44373376,145766,
387938463,447150,3,36826985,429781,
15087293,446557,1,36205042,446557,
14147173,446245,61,50881932,19594,
19381130,445413,6,38998140,275743,
9640009,445412,2,41267466,428002,
385346627,444009,6,37653507,227850,
292563526,443802,1,50242476,443802,
11828936,443718,4,45423602,175347,
3817289,443716,28,37136957,110105,
742365,443230,1,50945090,443230,
19863792,443034,8,38469997,377852,
15933083,442688,24,37823863,57990,
8552661,442087,31,45890905,107012,
33205443,441953,7,44503388,249769,
382975722,441951,31,35166986,62686,
1308924,439934,8,42291179,361777,
392695305,438915,109,38837747,150957,
1650527,438318,14,50152606,290660,
396513063,438241,1,40950373,438241,
22446315,438157,22,41215127,27883,
192362377,437880,37,49544428,52717,
26384120,436980,25,51797890,71612,
10503712,436501,4,46395663,265810,
5000183,436495,2,44472267,346560,
388720667,435970,7,37890025,421065,
18789308,435567,27,38682317,116746,
387898452,434650,10,39163994,225428,
383378351,434359,7,35334988,382495,
18330034,433876,4,51568679,363046,
12232541,433772,1,39077388,433772,
183060742,433483,2,48087939,430910,
35577566,433179,32,38571714,50258,
231825496,433104,13,38099816,132383,
23006000,432352,24,37170101,113826,
17022611,431716,3,49603385,373102,
408643265,430294,28,49704113,84757,
301929681,429623,1,44929587,429623,
86426715,429617,43,49804093,82934,
329804010,429335,10,46374204,305200,
7818074,429103,12,36865896,248423,
213725662,429020,1,49184145,429020,
7935014,428034,7,40380399,392693,
19260220,427800,13,51231047,110271,
290861270,427639,1,49873006,427639,
9428838,426405,7,48067887,165893,
181096702,426037,2,36633046,425657,
332614761,425422,55,46656816,52092,
53634618,425196,5,37093720,189002,
389488707,425149,7,37624965,244250,
22891066,424759,14,43146932,78832,
32296230,424350,56,50690104,95906,
8091790,423678,10,49883310,208028,
27949298,423090,15,48411256,167023,
22677675,423059,6,36735431,302279,
408071050,422219,5,48044788,198970,
110883339,421891,5,41093671,180392,
1404134,421531,6,38464595,236666,
4736338,420952,1,36383472,420952,
87099037,420713,2,38540123,410934,
107637121,420636,4,46907726,378071,
381936,419677,94,42601089,57682,
7941362,419322,11,51951042,129866,
393904488,419181,5,40209344,412182,
389868664,418773,255,40391277,116927,
387017,418765,8,41962734,356756,
7162749,418487,29,51330846,137700,
388357514,418076,3,37543237,200115,
392469622,417929,25,38843398,318057,
10785902,417855,24,48853294,212554,
397273827,417371,4,51256382,401842,
402810728,417206,1,45325198,417206,
20172597,416662,18,51644896,189803,
356334432,416281,5,46816361,223223,
403221003,415747,1,45736956,415747,
67824500,415339,8,51711160,400113,
8925154,415232,22,39685337,213346,
85276765,413977,15,50116611,328440,
233899905,413870,12,45094801,137984,
32448716,413191,4,49530356,222599,
398040533,413080,27,41930844,210443,
398040868,412742,29,43971086,228533,
331043638,412108,110,35923330,36368,
311932370,412101,7,37399768,225469,
86905435,411877,2,48194946,410592,
363163237,411644,19,40542510,92615,
412810083,411607,61,51981635,160050,
86156713,411553,4,35364346,267075,
142805423,411143,170,41207461,58375,
43057069,408989,8,37831304,165139,
7500258,408750,11,40490380,147870,
31263283,408639,1,37731422,408639,
24164342,407891,17,44971099,122637,
10515298,407764,3,36105189,317461,
50868655,407188,45,51809058,45391,
420801838,407184,2,50652677,368786,
106840338,407101,5,50520951,250742,
396742914,407007,12,44156086,340068,
29763524,406772,5,40896492,279923,
3891761,406401,10,40607795,157769,
12162118,406389,25,44271318,183677,
15203145,405699,7,41075770,148118,
320546068,405020,3,35429941,404872,
257186043,404612,1,38160601,404612,
395999137,404181,13,42477095,200104,
19287493,404077,9,42187253,179275,
52975993,403664,13,37878479,199508,
14187679,403563,28,40482183,61312,
404896268,403449,38,48642265,367065,
388473356,402862,1,41131799,402862,
388259633,402818,11,43401463,198485,
242059117,402768,12,46599874,206813,
14817019,402410,22,39177090,85158,
23505439,402135,2,37628701,393339,
87172227,401794,4,47670919,391127,
766331,401765,3,38561514,198074,
240081885,400612,3,35235351,235360,
32920542,400435,1,44410475,400435,
22120413,400217,3,38812699,399339,
392089064,400197,19,40228600,141226,
20858862,400017,37,45021094,390265,
387739117,399769,64,36797014,281465,
18385243,399682,12,48224506,123194,
39069235,399086,41,42521232,82105,
52939262,398909,4,37091329,206071,
378997856,397640,95,35113937,117289,
351502704,396478,5,45238835,294470,
388451202,395995,25,36772397,313289,
284816693,395591,2,38720797,393194,
403622174,395211,849,45658295,29505,
392905402,394985,10,49611965,231086,
393913360,394547,8,43292832,135272,
393223540,393478,1,40162279,393478,
283423604,392703,6,50966651,157015,
257851644,392612,2,47869238,220767,
320195588,392491,13,37289883,109901,
35492954,392409,8,38820690,187416,
374618050,392348,15,37154512,115449,
40827757,392035,14,45764130,81171,
47173381,392012,12,49691250,112821,
16712263,391979,25,36271089,281463,
412018789,391052,3,49535436,336599,
16175287,390419,3,39642882,389242,
287993044,390391,1,38410637,390391,
318654016,390310,2,46498724,284746,
23390846,390293,9,39721013,355949,
342578015,389821,1,47296219,389821,
3321500,389675,40,47263522,47873,
220853559,388932,24,38225758,64672,
403681234,388923,1,52033709,388923,
31923502,388631,7,42413435,241209,
232617,388345,72,35974380,28794,
385176365,388249,8,44050211,174432,
11907528,387506,5,50848498,331087,
17899671,387249,2,41981972,385331,
298166717,385959,6,35397098,164012,
144237821,385674,11,36786020,117587,
103795364,385523,19,36285045,121776,
242067636,384854,4,48330306,275169,
13418353,384101,1,43943223,384101,
315533879,383747,1,41173949,383747,
25244092,383299,12,46387809,80362,
86437952,383127,11,50404567,168972,
8429869,382840,6,37070829,183160,
386288672,382654,16,49218141,287464,
351363763,382577,12,50295645,139222,
326079636,382310,2,48390084,359460,
393102821,382275,58,40815152,122832,
298244279,381799,7,35787637,146396,
284663157,381642,26,42527159,162995,
389212007,380956,15,40332620,190918,
311567011,380686,1,51456982,380686,
34520104,379802,106,39799093,14538,
34158819,378974,6,43162557,257346,
11517551,378903,11,38576834,176444,
303220003,378816,9,44530607,159315,
8688478,378706,11,40499997,149577,
52364718,378588,1,38282584,378588,
12623995,378518,24,40918518,68222,
259427967,378480,23,39898152,195917,
38912124,378385,11,47036202,218253,
249406092,378265,18,49931970,266103,
290832420,377931,1,35276365,377931,
311582443,377579,10,37120169,158557,
73171552,377036,14,37351566,155479,
9672879,376485,5,41121441,362458,
65443873,376011,9,48177224,261734,
352302350,375927,3,36354778,348285,
5400125,375415,9,40954312,114483,
8268547,375057,5,40205404,341080,
143073341,374897,10,47047489,117606,
395190732,374696,113,40721926,60756,
10646597,374646,45,41968077,329777,
254602577,374092,4,46579510,363273,
21327104,373937,24,41773735,92091,
361210168,373753,5,36161076,307366,
87834479,373747,5,43463125,164738,
98621873,373566,2,36892787,317191,
13183905,373445,2,35953622,261936,
12110364,373197,7,42168184,206555,
17403974,372716,13,41020746,144601,
164503199,372416,1,36086511,372416,
412452527,372371,10,49504363,99579,
53004197,372220,10,40382481,113223,
59878212,371648,3,35227733,305218,
40687697,371021,1,38437595,371021,
371698105,370236,32,39196106,65337,
397154373,370135,12,43225907,111916,
416533419,369641,27,50103980,66192,
189063286,369210,2,37327294,366066,
12427740,369123,1,36332210,369123,
50123961,368952,4,48318237,339283,
105064109,368350,1,43719380,368350,
20671071,368006,11,36005645,119359,
8647719,366993,4,42047466,160362,
30546459,366980,12,46757313,159377,
12205262,366953,7,47124654,94697,
277442799,366591,56,44309124,175778,
16968847,366561,26,39818739,78615,
372118325,366371,7,37639161,120089,
68017670,365910,3,36179314,338566,
374419664,365460,258,44020972,12464,
312702998,364813,19,47829633,80531,
276824640,364446,14,37602011,100816,
244328221,363727,23,50656339,211343,
2358415,363532,10,36902024,90765,
327333906,362387,17,35849244,198934,
33519675,361411,22,47273825,102331,
242494198,360619,2,50002303,340901,
114215726,360541,25,38610210,68791,
