author,viewcount,num,av,max_viewcount,fans,tot_num
405196429,401,2,51726965,345,5,
3096555,401,5,45787527,136,418,
12454917,401,1,48715043,401,5,
31732331,401,1,36859485,401,0,
7453618,401,2,35723403,213,11,
22724194,401,1,44529420,401,15,
421752648,401,1,51810280,401,2,
381448034,401,1,46732598,401,0,
5105188,400,1,40111570,400,0,
16092101,400,2,50023748,213,10,
19193361,400,1,50845706,400,4,
19653087,400,2,51511712,276,11,
320883271,400,3,50188819,269,2936,
240398792,400,1,44115703,400,2154,
312731972,400,1,49331466,400,167,
413816167,400,3,48942479,193,1,
410770019,400,1,49910470,400,4,
27294366,400,1,39952103,400,22,
237518586,400,1,51475546,400,90,
256270250,400,1,48774133,400,0,
395959641,399,1,49567522,399,91,
49589758,399,1,50102413,399,4,
32788875,399,1,44126104,399,18,
276896979,399,1,36946156,399,854,
253362386,399,1,45668528,399,0,
382004201,399,1,36035690,399,38,
342603851,399,1,45363786,399,0,
298692213,399,2,35227015,365,4,
1629499,399,1,42580479,399,243,
124044824,399,1,38995215,399,15,
176500996,399,1,39668078,399,1391,
401145401,398,1,46571861,398,0,
387782944,398,1,41279840,398,61,
12017495,398,1,39464484,398,11,
10246294,398,1,48611778,398,1117,
377036743,398,5,37106950,165,16,
89941932,398,1,47214962,398,1,
277773376,398,5,49361189,199,15,
18469222,398,1,50369459,398,399,
179227669,398,1,44297134,398,218,
243687042,398,1,41871200,398,24,
70897562,397,1,45385847,397,202,
170797821,397,2,40174736,309,5,
383507909,397,1,35351415,397,85,
394867650,397,1,43351304,397,933,
363064923,397,4,36788120,163,20,
8246355,397,1,49737016,397,4,
240051080,397,1,46397784,397,3,
24859795,397,1,44541457,397,57,
21160808,397,1,46774086,397,5,
16684618,397,1,41419884,397,1,
22597439,397,1,43606776,397,3116,
407794013,397,1,48771421,397,1,
2770896,397,1,36883804,397,1932,
384178199,396,1,41842272,396,32,
66706238,396,1,38115244,396,16,
28366018,396,2,43166787,228,8,
678362,396,1,42068090,396,1,
393867249,396,1,42050339,396,3,
379303452,396,1,41852030,396,6,
393950159,396,4,50522220,239,2,
76096587,396,4,43683117,182,3,
281225316,396,1,36282853,396,7,
26213276,396,1,45758261,396,6,
195633521,396,1,44126638,396,16,
160074830,396,1,50137483,396,5,
56648993,396,1,41093337,396,1,
360283475,396,3,44962319,210,46,
9144267,395,1,35926508,395,1,
397543956,395,2,48254155,292,81,
175589095,395,1,49003436,395,49,
393443581,395,2,42248945,318,57,
399802727,395,1,44751563,395,89,
151288572,395,1,44589296,395,2,
359433531,395,1,37251579,395,1,
341350395,395,2,43298195,243,2,
389969607,395,2,38040116,304,33,
37211133,395,1,36054893,395,554,
25948100,395,1,45589484,395,0,
16973324,395,1,38500689,395,0,
348590491,395,1,44096098,395,121,
17655128,395,1,50037702,395,4,
404031897,395,2,45004620,365,5,
920838,394,1,48919069,394,57,
261464592,394,1,40339107,394,1812,
41175109,394,1,40951190,394,16,
352376251,394,3,47638274,253,521,
16836545,394,3,36561055,254,258,
130068407,394,1,37571371,394,139,
23512121,394,1,43463725,394,4,
387670096,394,1,46861757,394,39,
8583269,394,3,36820962,174,26,
359371738,394,2,43774854,205,177,
347095562,394,1,47696074,394,5534,
391067624,394,2,41583939,238,0,
12151375,394,1,40955240,394,2,
21682769,394,2,40782965,307,1,
288996591,394,1,42015499,394,1848,
100995660,394,1,36770858,394,2,
393498553,393,2,46010846,321,0,
142863864,393,1,35281804,393,203,
20442467,393,2,51646360,273,24,
23182235,393,1,47093852,393,2,
123201911,393,1,39740903,393,349,
12547767,393,1,39659783,393,471,
335253421,393,2,37636878,256,352,
82951449,393,1,45279042,393,769,
420419507,393,1,51343987,393,0,
362069433,393,1,38287192,393,2,
368087052,393,1,43619642,393,6,
266759716,393,1,40484867,393,0,
8088807,393,1,46650666,393,633,
857401,393,2,50392800,313,341,
381210203,393,1,38684026,393,137,
111889675,392,3,40224930,191,254,
299592205,392,1,47736294,392,0,
10635042,392,2,44725683,229,8,
48425898,392,1,39694875,392,247,
140424927,392,1,38251650,392,510,
9351293,392,1,35888964,392,7,
330662812,392,1,50366211,392,21,
403548856,392,1,45545815,392,0,
13468796,392,1,48394636,392,98,
37984066,392,1,46961042,392,5,
102277195,391,1,36573176,391,273,
12612251,391,1,45981775,391,203,
105044103,391,1,50844456,391,5,
358546634,391,2,49707359,295,0,
97170862,391,1,42332824,391,12,
290309510,391,1,45208957,391,77,
110415149,391,1,40342152,391,122,
393179873,391,1,48368011,391,0,
198696848,391,1,48700991,391,5,
10499132,391,1,39413584,391,1674,
260958924,391,1,38681388,391,61,
14270038,391,1,47747400,391,0,
349216631,391,1,38311880,391,145,
17944705,391,2,51488580,282,124,
28714680,391,1,39957483,391,48,
8912317,391,1,37334030,391,14,
28506441,391,1,51089468,391,53,
6886462,390,1,44667069,390,11500,
482654,390,1,51711069,390,1,
382477343,390,4,42389718,102,10,
166248590,390,2,35387405,242,20,
293612892,390,1,51686871,390,57,
323997732,390,1,48189941,390,77,
1969734,390,1,46520772,390,209,
382477343,390,4,42522889,102,10,
407472306,390,1,46885604,390,9,
34356695,390,1,41373366,390,10,
399171204,390,1,42317157,390,6,
358043491,390,1,47494304,390,1,
344246476,390,1,42343488,390,624,
67650016,390,1,51569854,390,1,
382477343,390,4,42383903,102,10,
7553896,390,1,42898820,390,2,
36325500,390,2,40811976,301,7,
328302826,390,1,49434992,390,3,
394906674,390,1,48406275,390,17,
294353757,389,1,48676272,389,4,
163670244,389,1,39237327,389,23,
392044057,389,1,46077746,389,0,
269993540,389,1,41365746,389,642,
108882396,389,1,37771509,389,7,
17952104,389,3,44036233,185,422,
11311951,389,2,44991475,227,3,
343840,389,1,45465437,389,65,
254235404,389,1,48161679,389,1,
390458716,389,1,43370670,389,0,
400801034,389,1,45334342,389,3,
79053754,389,1,43526443,389,35,
6018546,389,1,41844845,389,2,
276975268,388,1,46471729,388,1090,
17341537,388,1,50131047,388,4,
5157740,388,2,51362450,302,1528,
4969772,388,1,35725561,388,424,
413735148,388,1,51926262,388,15,
70512027,388,1,47908984,388,0,
272480110,388,1,44880401,388,2536,
135061111,388,1,42302937,388,6,
66815650,388,1,50692164,388,7,
131668953,388,1,47240226,388,2,
100343391,388,1,47846671,388,0,
5816891,388,3,49186068,191,320,
354176284,387,1,43704774,387,0,
261866369,387,7,39209812,87,405,
21480049,387,1,41202861,387,4,
398760923,387,1,45684457,387,0,
43924410,387,1,44500707,387,9,
20218235,387,2,38863845,340,24,
30408671,387,1,46534353,387,6,
295788211,387,1,42511607,387,3,
18741800,387,2,35610431,342,1,
377565749,387,1,48421270,387,6,
27836730,387,1,51575385,387,57,
318566436,387,1,50656350,387,13643,
30804360,387,2,49301019,217,160,
663330,387,1,46421494,387,11,
6767882,387,1,35135525,387,0,
4444417,387,1,50157664,387,1,
1761689,386,1,48569829,386,367,
231649148,386,1,49352143,386,50,
320875717,386,1,44389236,386,1306,
1150222,386,1,47149567,386,0,
43969746,386,1,47613226,386,64,
60962371,386,1,41730330,386,1,
274749218,386,1,44804060,386,0,
377666362,386,1,38979585,386,90,
336716026,386,1,50540289,386,4,
353829126,386,1,47882295,386,2,
296495945,386,1,47313586,386,1,
99787236,386,1,43972144,386,129,
22071403,386,1,47665742,386,19,
336048152,385,1,50310898,385,24,
99707665,385,1,35780671,385,0,
11882800,385,1,41886826,385,57,
21172306,385,1,43662894,385,557,
384315853,385,3,38657482,148,3,
217886999,385,1,51452509,385,29,
6310062,385,1,51089863,385,363,
347884976,385,1,39719259,385,260,
226620175,385,1,43444187,385,19,
32310559,385,1,44307705,385,5,
86937452,385,1,36684835,385,3,
199918208,385,1,43359612,385,1,
20096707,385,1,41623207,385,546,
18334192,384,1,47599163,384,125,
229795770,384,1,35528151,384,4,
406471843,384,2,46147344,211,79,
286949057,384,1,51656066,384,0,
3330965,384,1,38552262,384,116,
289281195,384,1,40691285,384,0,
77387469,384,1,38340237,384,80,
41037052,384,1,48773733,384,11,
175037899,384,1,44094197,384,435,
52489888,384,2,35885781,215,176,
99425207,384,1,40250357,384,84,
33037062,384,1,40533108,384,1,
349022769,384,1,49848027,384,4,
1340939,383,1,38988828,383,2,
318903368,383,2,51829864,225,26,
394154650,383,1,40544941,383,12,
319753472,383,1,49669429,383,6592,
398619106,383,1,44805175,383,8,
162207762,383,1,40646545,383,16,
40457008,383,1,45198687,383,3,
130822541,383,2,41307789,250,262,
406553439,383,1,49602780,383,2,
273275509,383,1,44934733,383,106,
317778816,383,1,44691894,383,2,
10572104,383,1,41296753,383,20,
261154538,383,1,48157994,383,2,
287405896,382,1,47069126,382,3,
96260635,382,1,38564490,382,47,
9557342,382,1,41717776,382,3567,
317047639,382,6,38309437,78,206,
24295486,382,1,43495929,382,0,
20696186,382,1,39107949,382,1,
24967182,381,1,42894650,381,41,
72229841,381,1,47238084,381,4,
12515592,381,1,49975249,381,59,
341063312,381,1,46777315,381,0,
10043010,381,1,48655376,381,20,
94218765,381,1,45920572,381,16,
2776705,381,1,44645549,381,150,
43456854,381,1,50990626,381,5,
156126062,381,5,49286921,130,467,
30094824,381,1,50024376,381,20,
18348136,381,1,35392668,381,11,
33516574,381,1,42274055,381,69,
227594130,381,1,41911697,381,1,
392220495,381,1,40314188,381,48,
12859484,381,2,46420614,288,108,
33372638,381,1,46925162,381,6,
82662044,381,1,49004865,381,0,
91306509,381,1,43135483,381,5,
33223503,381,1,50415823,381,1,
25310585,381,2,51481472,273,9,
323323882,381,1,38830337,381,0,
48992274,381,1,41311905,381,70,
263198265,380,1,49558770,380,9,
19526629,380,1,44419439,380,22,
389366423,380,1,47316324,380,1,
12954253,380,1,43328715,380,843,
146790814,380,1,48534535,380,2,
10685853,380,1,49469298,380,268,
36271902,380,1,41405866,380,5,
23462773,380,1,39352870,380,56,
350183089,380,1,38680731,380,3,
33876783,380,1,43262335,380,8,
204225185,380,1,46900639,380,0,
14504028,380,1,49964756,380,1,
382837069,380,1,47111680,380,971,
390123566,380,1,44695688,380,16,
1432022,380,1,40010353,380,2,
19497370,380,2,47562765,253,0,
1933826,380,1,38383803,380,16,
9032706,380,1,51993444,380,68,
382044634,380,1,35701038,380,2,
315188885,380,2,41207611,195,81,
9660484,379,1,46728834,379,80,
109689070,379,2,48249910,267,1142,
21541180,379,1,51060914,379,5,
242059819,379,3,44885689,278,3,
21165148,379,1,40131382,379,14,
402145324,379,1,44034372,379,0,
25969011,379,3,39321485,192,108,
241306127,379,1,47054499,379,0,
395254289,379,1,49481801,379,0,
7213533,379,1,46617702,379,5,
398187164,379,2,44387053,204,6,
410644749,379,7,47562575,103,0,
21474593,378,1,39847446,378,1,
7531148,378,1,45974118,378,19,
404928402,378,1,46489151,378,2,
292603006,378,1,40233172,378,2,
22506152,378,2,50090668,211,90,
180426214,378,1,45410888,378,0,
86900289,378,2,39841395,250,0,
21940929,378,4,46713796,165,67,
12945843,378,1,37774438,378,93,
327899396,378,7,52108682,116,88,
24898210,378,5,49326102,99,3,
24038427,378,1,52012900,378,12,
247275924,378,1,42315594,378,3,
22676697,378,1,47139138,378,42,
19287501,378,1,40277486,378,1170,
321623649,378,1,48871924,378,15,
15175632,378,1,46486919,378,1,
344513668,378,1,51691965,378,8,
33344264,378,1,46493581,378,0,
258396901,378,1,52106636,378,4,
25997324,377,1,44941316,377,14,
65878599,377,1,45056643,377,2,
10545333,377,1,42534067,377,0,
388719088,377,1,46477460,377,5,
11503615,377,1,41467474,377,1172,
398020335,377,1,44088549,377,20,
15486360,377,1,43073062,377,746,
232686145,377,1,40998023,377,22546,
201237980,377,1,49959939,377,3,
392399394,377,4,38884057,264,2,
16111678,377,1,49071667,377,31,
114907020,377,1,39764479,377,6,
13855918,377,2,50014855,198,912,
10437981,377,1,40499938,377,2388,
404399265,377,1,52044665,377,10,
16315580,376,2,37750979,342,33,
85300180,376,1,51408541,376,3,
366657288,376,2,48743495,245,17,
166860976,376,1,42808997,376,81,
299992764,376,2,50884507,261,1518,
307846295,376,1,47668108,376,2,
293721325,376,1,51740588,376,1821,
8678896,376,1,43577587,376,3997,
253651739,376,1,48175962,376,42,
34634507,376,1,43054979,376,41,
399511117,376,1,42486359,376,65,
235050962,376,1,36647292,376,1,
382474194,376,1,38458369,376,127,
96186562,376,10,37537270,117,148,
393934005,376,1,40258083,376,1,
64509229,376,1,45363820,376,161,
383197200,376,1,42292652,376,4,
14101325,376,1,42585326,376,10,
388958482,376,1,37462673,376,0,
6439546,376,2,48650671,289,1,
210658156,376,1,43082945,376,7,
76711505,376,1,41347843,376,1,
386910590,376,1,43950409,376,1,
351628222,376,1,40116570,376,0,
42899356,376,2,46560330,231,0,
396793742,375,4,41630071,153,0,
66402312,375,1,44079320,375,137,
110061691,375,1,46654276,375,948,
254637099,375,1,39031151,375,11,
8395563,375,1,40873001,375,32,
177174050,375,1,45985945,375,1,
14393061,375,1,37403057,375,0,
397345059,375,1,50447205,375,5,
104262928,375,2,45617973,284,51,
15461388,375,1,44341525,375,9,
86799284,375,1,45517250,375,3771,
16594507,375,1,48391320,375,116,
135890215,375,1,36846031,375,1,
14774687,375,1,45627466,375,10,
1746393,375,1,46144770,375,6,
74376420,374,1,38609456,374,2,
285289830,374,2,42258914,293,326,
288767804,374,1,45802496,374,88,
42516286,374,6,43353228,123,2,
170505942,374,1,35460476,374,1,
82374778,374,2,37934154,287,0,
50031389,374,1,40267973,374,121,
54052045,374,1,46952200,374,22,
8850281,374,1,38131471,374,8,
251606772,374,1,44631998,374,0,
21605471,373,1,40417574,373,2,
27758646,373,5,51726465,126,10,
36236875,373,3,37549540,338,10,
87684333,373,1,44208877,373,52,
403924707,373,1,49884984,373,29,
10284925,373,2,41075244,294,10,
147130201,373,1,41784249,373,14,
17595728,373,1,40161304,373,97,
23336627,373,1,37537690,373,12,
131011481,373,2,47683868,210,869,
415518159,373,1,49833136,373,4,
5696612,372,1,44749164,372,1,
44998246,372,1,42863750,372,1,
286264245,372,1,35076894,372,72,
13191174,372,1,44668406,372,10,
36018705,372,1,49046150,372,2,
43202735,372,3,35710356,205,19,
281420348,372,1,49010421,372,0,
6977297,372,1,41836637,372,3327,
184316104,372,2,42980433,227,0,
19965336,372,1,42161755,372,33,
10623256,371,1,36276795,371,1952,
93725177,371,1,40113729,371,177,
280516184,371,1,37052226,371,43,
16968907,371,1,51056999,371,33,
233929633,371,1,44410064,371,15,
31280087,371,1,43245826,371,0,
220823831,371,1,35321953,371,218,
179535604,371,1,36492761,371,1,
6826202,371,1,44690192,371,19,
97718423,371,1,51561450,371,0,
325355380,371,4,47469563,272,1151,
400683297,371,1,43056155,371,1,
318557794,371,1,41145392,371,2,
409559756,371,4,47191103,161,63,
391228535,371,1,38866911,371,62,
7885170,371,1,35254260,371,22,
132536949,371,1,43286110,371,6,
404809903,371,2,46147280,277,0,
105477235,370,5,39463693,170,144,
1392065,370,1,44703139,370,25,
12158389,370,1,42563544,370,425,
186757482,370,1,44016106,370,4,
89837859,370,1,41109408,370,381,
19058794,370,2,38333867,189,13,
2760052,370,1,41138219,370,32,
288032354,370,1,47358505,370,0,
44093508,370,1,49594973,370,13,
21211395,370,1,39965887,370,148,
112738894,370,1,40631509,370,3,
43154010,370,1,38312083,370,13,
168285776,370,1,48407279,370,35,
111229228,370,1,43060965,370,1,
157562858,370,1,46318527,370,1,
104840750,370,1,39643865,370,35,
255171801,369,1,48028775,369,103,
392187066,369,1,43958252,369,0,
320463748,369,1,50995369,369,2,
399271602,369,1,46435134,369,0,
3211580,369,2,39472555,219,124,
4724852,369,1,46684414,369,146,
104511732,369,1,36017074,369,1046,
17160726,369,1,51372462,369,77,
847814,369,1,35576137,369,12,
49723599,369,1,36584210,369,0,
383746286,369,1,48905160,369,8,
335770463,369,2,37803475,274,0,
11458860,369,1,41836138,369,1015,
386965578,369,1,36568687,369,1,
129881858,369,1,51554099,369,2,
14090951,369,1,36556900,369,5,
319396512,369,9,44229720,115,2,
11007992,369,1,45023562,369,2,
16150461,368,1,37657877,368,0,
404213730,368,1,45028869,368,451,
414264147,368,4,48860256,99,0,
316551625,368,1,43292673,368,3,
152396392,368,1,39507046,368,2,
33581786,368,1,50351402,368,1,
3245917,368,1,35421232,368,66,
37301189,368,1,44471120,368,32,
418417608,368,1,50221260,368,14,
67221939,368,2,46971320,185,821,
396626364,368,5,41629183,143,26,
192985957,368,1,35640174,368,1,
2666640,368,2,46807324,211,1159,
290100365,367,1,51986830,367,93,
201643366,367,2,50572124,290,9,
60658369,367,3,41898279,232,33,
104803653,367,1,48774268,367,550,
235031203,367,1,51558265,367,28,
18318631,367,1,36083255,367,30,
387770634,367,1,49608280,367,366,
45091598,367,1,36631280,367,4,
274961608,367,1,36082966,367,1,
349022739,367,1,43692229,367,0,
226171109,367,1,39618333,367,209,
31562827,367,1,49751932,367,40,
26777541,367,1,38976770,367,91,
313635700,367,1,46559168,367,145,
317480541,367,1,35633393,367,12,
3784726,366,1,35112215,366,0,
104469065,366,1,45000746,366,1,
8970682,366,1,51239151,366,1,
4643613,366,2,48798647,223,230,
107656691,366,1,43686212,366,0,
349197506,366,1,42950627,366,1,
13729006,366,1,36691467,366,795,
10645928,366,1,42393144,366,5249,
26849793,366,1,40587831,366,10,
133041521,366,1,47623664,366,1,
34937677,366,1,51345683,366,53,
379789150,366,1,48505186,366,0,
385546934,366,1,44348832,366,85,
13621631,366,1,48652277,366,176,
37275153,366,2,36276997,299,2,
388184247,366,1,37114253,366,766,
19932429,366,1,46474972,366,180,
1331210,366,5,40698258,104,11,
105517799,366,2,48089191,218,10,
81446753,366,3,40440299,196,484,
29241942,366,2,40389231,213,1,
288295383,365,2,51160790,321,3,
121262811,365,3,42981768,213,6,
10234648,365,1,46631298,365,0,
34407113,365,1,48986341,365,19,
52617606,365,1,44185365,365,9,
7657813,365,1,38950790,365,35,
3853778,365,1,49568717,365,6,
2608743,365,1,51573303,365,65,
390477436,365,2,51625550,226,38,
225265594,365,1,40374285,365,1,
401114077,365,1,44771705,365,2,
28766405,365,2,39575724,234,153,
162611309,365,1,47403053,365,39,
5199436,364,8,37113858,132,73,
259314096,364,1,39653089,364,1,
188880144,364,1,50181001,364,6681,
342944345,364,1,44217277,364,4,
229001712,364,1,46793268,364,0,
32099911,364,2,44335204,283,331,
137323529,364,1,50066907,364,787,
14152547,364,1,51468218,364,9,
370117373,364,1,45253538,364,4,
22602447,364,1,43512912,364,11,
343675581,364,1,48673792,364,601,
43040358,364,1,35268449,364,1,
369376416,364,1,47599456,364,1,
17890305,364,1,51892530,364,1,
181593734,363,1,50636460,363,42,
184520688,363,1,44458664,363,153,
80440643,363,1,45686131,363,2,
22160282,363,1,46789157,363,8,
20742216,363,1,41821151,363,0,
385377291,363,1,35191900,363,3,
110212525,363,2,38329915,258,106,
9151253,363,1,44858250,363,2,
39857665,363,1,51488879,363,2,
19280909,363,2,49980152,182,0,
23541247,363,1,43892493,363,6,
25301472,363,3,35584610,325,24,
332610687,363,1,49060178,363,181,
76770117,363,1,37180232,363,8,
404183624,363,1,50807811,363,1,
302296244,363,1,50994370,363,169,
11534947,363,1,49626982,363,606,
5612601,363,1,37147269,363,11,
393225220,363,1,39175200,363,1,
323549291,362,2,36395633,282,80,
31278635,362,2,37241385,304,620,
1683927,362,1,42264607,362,302,
320195087,362,1,41854602,362,71,
9830332,362,1,39695005,362,20,
87169441,362,1,35456663,362,12,
32689125,362,1,50939098,362,642,
42239684,362,3,45517951,319,153,
139242843,362,1,40118003,362,201,
382393094,361,1,45958364,361,22,
24105567,361,1,43541594,361,4,
121262352,361,1,47952271,361,195,
1900627,361,1,42480212,361,26,
407435062,361,1,50823537,361,148,
62233274,361,1,37689579,361,21,
25204192,361,1,46784654,361,13,
229095674,361,3,46675796,161,1271,
10795206,361,1,42739542,361,292,
26050137,361,1,51417183,361,71,
217820110,361,1,42336615,361,0,
17399137,360,1,38948304,360,3,
406695704,360,1,46061707,360,1,
256779480,360,1,43618041,360,9,
13232198,360,2,50857966,206,226,
97532902,360,1,37474124,360,235,
5022638,360,1,37708227,360,76,
241921199,360,1,40354879,360,68,
348603067,360,1,49840003,360,0,
242262415,360,1,49206365,360,151,
261492439,360,2,44120222,261,12,
4411936,360,1,38355838,360,42,
62949985,360,1,35955852,360,2,
39365545,360,1,39594385,360,2,
85786411,360,1,41835526,360,23,
32318637,360,1,52140175,360,1,
8238052,360,1,41318579,360,6,
152801029,360,3,49271907,176,31,
383530431,360,1,49216880,360,383,
373447581,360,1,35826950,360,3,
38802617,360,2,39092077,202,90,
31942809,359,1,44517514,359,2,
3047007,359,1,42992213,359,240,
93206852,359,1,37464985,359,1165,
299838180,359,1,38542614,359,41,
24245419,359,2,40032002,241,1,
4329182,359,1,49643221,359,22,
262871463,359,1,35632757,359,171,
180210869,359,1,42998008,359,5,
34374151,359,2,45791952,189,0,
412727461,359,1,49072084,359,0,
375064852,359,1,39828556,359,43,
153744275,359,1,44086406,359,1398,
19051960,359,1,43901589,359,0,
16999084,359,1,46133494,359,6,
258873258,359,1,48421488,359,30,
21309769,359,1,43799624,359,329,
102549353,358,2,37959559,263,8,
393920779,358,1,52093445,358,1,
165643686,358,8,36959457,110,4,
387689761,358,1,40311910,358,2,
395845622,358,1,47856714,358,5,
11768669,358,1,48224526,358,4,
102728469,358,1,50412132,358,9,
12121642,358,1,50947521,358,0,
399202337,358,1,50052616,358,4,
867718,358,1,35177443,358,4,
139280844,358,1,49367416,358,0,
382587397,358,1,35707931,358,2,
4187308,358,1,47794379,358,6,
5547067,358,1,50468054,358,113,
28508257,358,1,45745364,358,283,
85779080,358,1,47617875,358,69,
385309188,357,1,45727558,357,3,
404827692,357,1,47720017,357,19,
334608740,357,1,52152987,357,2,
3051412,357,1,43459370,357,18,
17671978,357,2,36878460,318,67,
267041745,357,1,42354568,357,1,
27947946,357,2,49294666,192,28,
28258452,357,1,38004806,357,1525,
293370957,357,7,51981038,94,74,
1552651,357,1,46125901,357,27,
88197555,357,2,39143329,270,102,
267141325,357,1,35641425,357,87,
387720820,357,1,40926512,357,394,
28910712,357,2,47840875,243,63,
287925794,357,1,52123738,357,19,
352348288,356,1,47291865,356,2,
28654191,356,1,50612546,356,19,
24649267,356,1,51952325,356,170,
326733657,356,1,37878227,356,4911,
19070786,356,1,36789161,356,10,
25749402,356,2,41386264,305,9,
359127199,356,1,39743153,356,0,
28163809,356,1,42802298,356,102,
9379855,356,1,38254188,356,1620,
14178741,356,1,47341902,356,0,
258327677,356,1,49394706,356,78,
352860123,356,2,46532325,262,13,
389698635,356,1,41567903,356,1,
398584569,355,1,44353261,355,1,
94798209,355,2,52020563,305,106,
15088211,355,1,39798354,355,1,
17757007,355,1,40414293,355,20,
19454869,355,1,48092201,355,16,
400799866,355,3,48081681,284,1,
204720238,355,1,35111329,355,34,
10118770,355,1,43912027,355,0,
19387682,355,1,38252627,355,145,
37425754,355,1,45755368,355,1,
63385667,355,1,39777182,355,1,
414719197,355,2,49502806,209,0,
92825171,355,1,41840581,355,64,
391671430,355,2,48791210,290,40,
27543815,355,2,46824011,217,11,
65733207,355,1,45073483,355,5,
250020828,355,1,44793536,355,2,
407764555,355,1,48207432,355,0,
226953353,355,1,44047716,355,4,
88250054,355,2,39582569,255,357,
167563244,354,1,35247947,354,4,
14033558,354,1,48931305,354,0,
386562725,354,1,39689320,354,79,
158256296,354,1,46136110,354,3,
397528941,354,1,50001422,354,3,
178069498,354,1,51480723,354,28,
385162761,354,3,35617012,327,15,
17456406,354,2,43403021,297,0,
21149425,354,1,49399156,354,820,
111648279,354,1,50474665,354,22,
11520887,354,1,37805721,354,26,
35256956,354,2,49859074,235,8,
413417723,354,1,50720251,354,11,
233980078,354,1,43229324,354,0,
277236450,354,1,41150968,354,1,
34793951,354,1,42992938,354,1,
872416,354,1,48420987,354,2,
102250326,353,1,38700556,353,16,
10672702,353,1,50433928,353,155,
383575438,353,1,45723686,353,145,
5008936,353,1,46933926,353,1,
258427979,353,1,41770032,353,644,
272226519,353,1,41918406,353,0,
99186756,353,1,47426441,353,4,
39744054,353,1,40121342,353,22,
296278219,353,1,41784045,353,534,
770182,353,12,40454665,48,2,
151409271,353,1,43615775,353,23,
19110980,353,1,46673818,353,368,
415256451,352,2,51767473,227,13,
385107404,352,1,36826352,352,324,
141495880,352,1,40659675,352,1373,
38443898,352,2,41233091,211,89,
307394654,352,1,41575879,352,2,
167275504,352,1,51660148,352,5,
50382833,352,1,51099570,352,2,
15052561,352,1,38138609,352,308,
296119733,352,1,35122859,352,0,
8964333,352,1,51556472,352,14,
24210361,352,1,49492947,352,2,
36287058,352,2,44509247,236,69,
3127758,352,2,43510375,190,69,
384851087,352,2,50712464,232,60,
73463722,352,6,51965957,82,11,
19357592,352,2,42217446,196,159,
369676619,352,1,47993704,352,3,
42313443,352,1,36466917,352,345,
324448059,352,2,51432687,234,615,
369708960,352,2,45698060,219,3,
422639172,352,15,52061659,69,0,
17828381,351,1,49835133,351,0,
105077210,351,1,37629217,351,27,
386990533,351,1,46016662,351,24,
17275801,351,1,51014119,351,38,
7588834,351,1,48230267,351,0,
5338706,351,1,48716871,351,2946,
4613344,351,3,39799760,193,2,
33002380,351,1,35758258,351,21,
822102,351,1,40107359,351,2,
15360042,351,1,42006776,351,17,
193612179,351,2,41212122,252,15,
74048307,351,1,49330551,351,13,
27119011,351,1,42063787,351,513,
28138059,351,1,48428086,351,0,
10260156,351,1,37267470,351,13895,
9459178,351,1,39924685,351,176,
34650383,351,1,50683734,351,0,
274928286,350,1,49630752,350,48,
43946156,350,1,47498448,350,17,
38531507,350,1,51438499,350,4,
318614875,350,1,47064916,350,0,
761000,350,1,38819860,350,172,
68151288,350,1,51270088,350,19,
302292205,350,1,37513747,350,2299,
4242753,350,2,38564800,301,78,
25162877,350,1,47448536,350,115,
49863091,350,1,41886903,350,21,
73403738,350,1,44902311,350,20,
290482845,350,1,49748770,350,186,
410757681,349,1,48248478,349,8,
367976832,349,1,35233755,349,200,
48517531,349,2,38395825,247,1,
85808528,349,1,37621713,349,95,
7436826,349,1,42914052,349,16,
218560683,349,1,46894356,349,44,
1945537,349,1,47089668,349,381,
2180404,349,1,51105868,349,1,
108166175,349,3,46126339,164,18,
345925216,349,4,51528975,167,11,
125406131,349,3,48794404,167,38,
10328449,349,1,36637478,349,173,
5383781,349,1,42328953,349,23,
174436495,349,2,51996273,244,31,
16872830,349,1,40290415,349,220,
14098994,349,1,44510595,349,6,
230848892,349,1,37194352,349,5,
15394842,348,1,36282587,348,2,
5084432,348,1,33475603,348,289,
326267078,348,2,44379727,246,3,
106277195,348,1,42982439,348,9,
259263790,348,1,35277167,348,8,
43920224,348,1,44326773,348,1,
13082980,348,1,36990715,348,2,
273833011,348,1,44748533,348,484,
389740802,348,1,44390263,348,2,
403135381,348,1,46117239,348,52,
68128511,348,2,50357145,283,49,
298296843,348,1,50997614,348,0,
6034945,347,1,41430136,347,2098,
37430901,347,1,36097508,347,24,
24434465,347,1,47741930,347,0,
2880387,347,1,41207165,347,10,
139117320,347,1,38902011,347,16,
255303733,347,1,47991244,347,912,
208245475,347,1,41305818,347,2559,
18807212,347,1,36438370,347,16780,
13506269,347,1,36196892,347,43,
386215853,347,1,50616457,347,0,
401751463,347,1,43653879,347,0,
94548538,347,1,37712522,347,197,
37455859,347,1,38694876,347,21,
4309741,347,1,37287055,347,1,
326673603,347,1,37392464,347,251,
17909901,347,1,41592182,347,45,
10878919,347,1,35678239,347,9,
37002142,346,2,46896537,303,9,
19881717,346,3,51503058,168,856,
49738433,346,3,46495991,130,53,
337041430,346,1,36421746,346,1570,
32194411,346,1,40318090,346,0,
347238760,346,1,46997134,346,268,
84476161,346,2,37822783,224,17,
34336057,346,4,41582994,141,289,
